brand,os,inches,battery,battery_type,ram(GB),announcement_date,weight(g),storage(GB),video_720p,video_1080p,video_4K,video_8K,video_30fps,video_60fps,video_120fps,video_240fps,video_480fps,video_960fps,price,resolution_height,resolution_width,resolution,os_unique,ppi
Xiaomi,Android 12,6.52,5000,Li-Po,3,2022-09-06,192.0,32,False,True,False,False,True,False,False,False,False,False,78.89,720,1600,1152000,Android,269.1007631835743
Vivo,Android 11,6.58,5000,Li-Po,8,2022-09-07,193.0,256,True,True,True,False,True,False,False,False,False,False,250.0,1080,2408,2600640,Android,401.07946472241093
Realme,Android 12,6.5,5000,Li-Po,4,2022-09-14,186.0,32,False,True,False,False,True,False,False,False,False,False,100.0,720,1600,1152000,Android,269.92876553183146
Vivo,Android 12,6.58,5000,Li-Po,6,2022-09-14,194.0,64,False,True,False,False,True,False,False,False,False,False,160.0,1080,2408,2600640,Android,401.07946472241093
Honor,Android 12,6.67,5100,Li-Po,6,2022-09-15,172.0,128,False,True,False,False,True,False,False,False,False,False,210.0,1080,2400,2592000,Android,394.57353282389164
Oppo,Android 12,6.59,5000,Li-Po,6,2022-09-16,195.0,128,False,True,False,False,True,False,False,False,False,False,180.0,1080,2412,2604960,Android,401.0247511261829
Vivo,Android 12,6.51,5000,Li-Po,8,2022-09-18,198.0,128,False,True,False,False,True,False,False,False,False,False,270.0,720,1600,1152000,Android,269.5141284111989
Honor,Android 12,6.5,5000,Li-Po,4,2022-09-21,194.0,64,False,True,False,False,True,False,False,False,False,False,128.75,720,1600,1152000,Android,269.92876553183146
Vivo,Android 12,6.44,4500,Li-Po,8,2022-09-22,186.0,256,True,True,True,False,True,False,False,False,False,False,131.988,1080,2404,2596320,Android,409.23193495914916
Xiaomi,Android 12,6.52,5000,Li-Po,3,2022-09-23,192.0,32,False,True,False,False,True,False,False,False,False,False,90.85,720,1600,1152000,Android,269.1007631835743
Vivo,Android 12,8.03,4730,Li-Po,12,2022-09-26,311.0,256,True,True,True,True,True,True,False,False,False,False,180.0,1916,2160,4138560,Android,359.56747090184024
Oppo,Android 12,6.56,5000,Li-Po,4,2022-09-26,189.0,64,False,True,False,False,True,False,False,False,False,False,210.0,720,1612,1160640,Android,269.1291008656963
Xiaomi,Android 12,6.55,4500,Li-Po,8,2022-09-27,171.0,128,True,True,True,False,True,True,True,False,False,True,350.0,1080,2400,2592000,Android,401.8023609061614
Vivo,Android 11,6.58,6000,Li-Po,8,2022-09-29,201.0,128,False,True,False,False,True,False,False,False,False,False,200.0,1080,2408,2600640,Android,401.07946472241093
Xiaomi,Android 12,6.58,5000,Li-Po,8,2022-09-30,201.0,128,False,True,False,False,True,False,False,False,False,False,160.0,1080,2408,2600640,Android,401.07946472241093
Xiaomi,Android 12,6.67,5000,Li-Po,8,2022-10-04,202.0,128,True,True,True,False,True,True,True,True,False,False,439.99,1220,2712,3308640,Android,445.8434858692056
Xiaomi,Android 12,6.67,5000,Li-Po,8,2022-10-04,205.0,128,True,True,True,True,True,True,True,True,False,False,648.0,1220,2712,3308640,Android,445.8434858692056
Huawei,EMUI 12,6.67,4500,Li-Po,8,2022-10-05,184.0,128,False,True,False,False,True,False,False,False,False,False,311.87,1080,2400,2592000,EMUI,394.57353282389164
Oppo,Android 12,6.56,5000,Li-Po,8,2022-10-05,187.0,128,False,True,False,False,True,False,False,False,False,False,149.76,720,1612,1160640,Android,269.1291008656963
Google,Android 13,6.3,4355,Li-Ion,8,2022-10-06,197.0,128,True,True,True,False,True,True,True,True,False,False,463.0,1080,2400,2592000,Android,417.7468990373583
Google,Android 13,6.7,5000,Li-Ion,8,2022-10-06,212.0,128,True,True,True,False,True,True,True,True,False,False,670.0,1440,3120,4492800,Android,512.8771724158693
Honor,Android 11,6.5,5000,Li-Po,8,2022-10-13,194.0,128,False,True,False,False,True,False,False,False,False,False,150.0,720,1600,1152000,Android,269.92876553183146
Honor,Android 12,6.81,4800,Li-Po,8,2022-10-13,199.0,256,True,True,True,False,True,False,False,False,False,False,300.0,1080,2388,2579040,Android,384.8556581659022
Oppo,Android 12,6.56,5000,Li-Po,3,2022-10-13,189.0,64,False,True,False,False,True,False,False,False,False,False,220.0,720,1612,1160640,Android,269.1291008656963
Honor,Android 12,6.74,6000,Li-Po,8,2022-10-20,196.0,128,False,True,False,False,True,False,False,False,False,False,170.0,720,1600,1152000,Android,260.31705874731523
Samsung,Android 12,6.5,5000,Li-Po,4,2022-10-21,188.0,32,False,True,False,False,True,False,False,False,False,False,94.0,720,1600,1152000,Android,269.92876553183146
OnePlus,Android 12,6.56,5000,Li-Po,4,2022-10-24,190.0,64,False,True,False,False,True,False,False,False,False,False,230.0,720,1612,1160640,Android,269.1291008656963
Xiaomi,Android 12,6.67,4300,Li-Po,8,2022-10-27,207.0,256,True,True,True,False,True,True,True,False,False,True,380.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 12,6.67,5000,Li-Po,6,2022-10-27,187.0,128,True,True,True,False,True,True,True,False,False,True,204.24,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 12,6.67,5000,Li-Po,8,2022-10-27,208.0,256,True,True,True,False,True,True,True,False,False,True,343.62,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 12,6.67,5000,Li-Po,8,2022-10-27,188.0,128,False,True,False,False,False,True,False,False,False,False,190.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 12,6.67,5000,Li-Po,8,2022-10-27,188.0,128,False,True,False,False,True,False,False,False,False,False,199.0,1080,2400,2592000,Android,394.57353282389164
Huawei,EMUI 12,6.52,5000,Li-Po,6,2022-11-01,188.0,64,False,True,False,False,True,False,False,False,False,False,189.3,720,1600,1152000,EMUI,269.1007631835743
Oppo,Android 12,6.56,5000,Li-Po,8,2022-11-08,188.0,128,False,True,False,False,True,False,False,False,False,False,130.0,720,1612,1160640,Android,269.1291008656963
Realme,Android 12,6.4,5000,Li-Po,8,2022-11-09,178.0,64,False,True,False,False,True,False,False,False,False,False,139.8,1080,2400,2592000,Android,411.2196037398995
Realme,Android 12,6.6,5000,Li-Po,8,2022-11-11,191.0,128,False,True,False,False,True,False,False,False,False,False,180.0,1080,2408,2600640,Android,399.8640724050703
Oppo,Android 13,6.7,4800,Li-Po,8,2022-11-16,171.0,128,False,True,False,False,True,False,False,False,False,False,230.0,1080,2412,2604960,Android,394.44076267485747
Realme,Android 13,6.7,5000,Li-Po,6,2022-11-17,173.0,128,True,True,True,False,True,True,False,False,True,True,205.5,1080,2412,2604960,Android,394.44076267485747
Vivo,Android 12,6.44,4000,Li-Po,8,2022-11-17,176.0,128,True,True,True,False,True,True,False,False,False,False,200.0,1080,2404,2596320,Android,409.23193495914916
Realme,Android 13,6.72,5000,Li-Po,8,2022-11-17,190.0,128,False,True,False,False,True,False,False,False,False,False,187.0,1080,2400,2592000,Android,391.6377178475234
Vivo,Android 13,6.78,4810,Li-Po,8,2022-11-22,196.0,128,True,True,True,False,False,True,False,False,False,False,380.0,1260,2800,3528000,Android,452.8672135581981
Vivo,Android 13,6.78,4700,Li-Po,12,2022-11-22,221.0,256,True,True,True,True,True,True,False,False,False,False,630.0,1440,3200,4608000,Android,517.5625297807978
Vivo,Android 13,6.78,4870,Li-Po,8,2022-11-22,214.0,256,True,True,True,True,False,True,False,False,False,False,360.0,1260,2800,3528000,Android,452.8672135581981
Honor,Android 12,6.67,4600,Li-Po,8,2022-11-23,175.0,256,True,True,True,False,True,True,False,False,False,False,370.0,1080,2400,2592000,Android,394.57353282389164
Honor,Android 12,6.78,4800,Li-Po,8,2022-11-23,188.0,256,True,True,True,False,True,True,False,False,False,False,419.99,1224,2700,3304800,Android,437.2397920574905
Honor,Android 12,6.67,4800,Li-Po,8,2022-11-23,180.0,256,True,True,True,False,True,True,False,False,False,False,370.0,1080,2400,2592000,Android,394.57353282389164
Oppo,Android 13,6.7,4500,Li-Po,8,2022-11-24,174.0,256,True,True,True,False,True,False,True,False,False,False,260.0,1080,2412,2604960,Android,394.44076267485747
Oppo,Android 13,6.7,4500,Li-Po,16,2022-11-24,174.0,256,True,True,True,False,True,False,True,False,False,False,600.0,1080,2412,2604960,Android,394.44076267485747
Oppo,Android 13,6.7,4700,Li-Po,16,2022-11-24,192.0,256,True,True,True,False,True,True,True,True,False,False,470.0,1080,2412,2604960,Android,394.44076267485747
Vivo,Android 13,6.78,5000,Li-Po,8,2022-12-08,205.0,128,True,True,True,True,True,True,True,True,False,False,90.0,1440,3200,4608000,Android,517.5625297807978
Vivo,Android 13,6.78,4700,Li-Po,8,2022-12-08,210.0,256,True,True,True,True,True,True,True,True,False,False,300.0,1440,3200,4608000,Android,517.5625297807978
Vivo,Android 13,6.51,5000,Li-Po,8,2022-12-09,186.0,128,False,True,False,False,True,False,False,False,False,False,659.988,720,1600,1152000,Android,269.5141284111989
Samsung,Android 12,6.5,5000,Li-Po,4,2022-12-10,188.0,64,False,True,False,False,True,False,False,False,False,False,101.988,720,1600,1152000,Android,269.92876553183146
Oppo,Android 13,7.1,4520,Li-Po,16,2022-12-15,233.0,256,True,True,True,False,True,True,True,True,False,False,180.0,1792,1920,3440640,Android,369.90710136217587
Realme,Android 12,6.6,5000,Li-Po,8,2022-12-16,191.0,128,False,True,False,False,True,False,False,False,False,False,150.0,1080,2408,2600640,Android,399.8640724050703
Vivo,Android 13,6.78,4600,Li-Po,8,2022-12-22,182.0,128,True,True,True,False,True,False,False,False,False,False,160.0,1080,2400,2592000,Android,388.1718973355984
Vivo,Android 13,6.78,4600,Li-Po,8,2022-12-22,182.0,256,True,True,True,False,True,False,False,False,False,False,280.0,1080,2400,2592000,Android,388.1718973355984
Honor,Android 12,6.67,4800,Li-Po,16,2022-12-26,187.0,256,True,True,True,False,True,True,False,False,False,False,450.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 13,6.67,5000,Li-Po,6,2022-12-27,181.0,128,True,True,True,False,True,True,True,False,False,True,230.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 13,6.67,5000,Li-Po,8,2022-12-27,201.0,128,True,True,True,True,False,True,False,False,False,True,460.0,1440,3200,4608000,Android,526.0980437651888
Xiaomi,Android 12,6.67,5500,Li-Po,8,2022-12-27,202.0,128,True,True,True,False,True,True,True,False,False,True,300.0,1440,3200,4608000,Android,526.0980437651888
Xiaomi,Android 13,6.67,5500,Li-Po,8,2022-12-27,199.0,128,True,True,True,True,False,True,False,False,False,True,350.0,1440,3200,4608000,Android,526.0980437651888
Vivo,Android 13,6.78,5000,Li-Po,8,2022-12-29,197.0,256,True,True,True,False,True,False,False,False,False,False,340.0,1080,2400,2592000,Android,388.1718973355984
Xiaomi,Android 12,6.71,5000,Li-Po,6,2022-12-31,192.0,32,False,True,False,False,True,False,False,False,False,False,94.75,720,1650,1188000,Android,268.2935890672578
Xiaomi,Android 12,6.52,5000,Li-Po,3,2023-01-03,192.0,32,False,True,False,False,True,False,False,False,False,False,80.0,720,1600,1152000,Android,269.1007631835743
OnePlus,Android 13,6.7,5000,Li-Po,8,2023-01-04,205.0,128,True,True,True,True,True,True,True,True,False,False,619.0,1440,3216,4631040,Android,525.9210168998101
Samsung,Android 13,6.6,5000,Li-Po,8,2023-01-04,202.0,64,False,True,False,False,True,False,False,False,False,False,179.0,1080,2408,2600640,Android,399.8640724050703
Samsung,Android 12,6.5,5000,Li-Po,4,2023-01-04,188.0,64,False,True,False,False,True,False,False,False,False,False,97.08,720,1600,1152000,Android,269.92876553183146
Honor,Android 12,6.67,5100,Li-Po,8,2023-01-04,175.0,128,False,True,False,False,True,False,False,False,False,False,260.0,1080,2400,2592000,Android,394.57353282389164
Honor,Android 12,6.75,6000,Li-Po,6,2023-01-04,196.0,128,False,True,False,False,True,False,False,False,False,False,309.0,720,1600,1152000,Android,259.93140384546734
Honor,Android 12,6.67,4800,Li-Po,12,2023-01-06,186.0,256,True,True,True,False,True,True,False,False,False,False,450.0,1080,2400,2592000,Android,394.57353282389164
Oppo,Android 12,6.56,5000,Li-Po,8,2023-01-07,188.0,128,False,True,False,False,True,False,False,False,False,False,150.0,720,1612,1160640,Android,269.1291008656963
Vivo,Android 12,6.58,5000,Li-Po,6,2023-01-21,187.0,128,False,True,False,False,True,False,False,False,False,False,400.0,1080,2408,2600640,Android,401.07946472241093
Honor,Android 12,6.5,5000,Li-Po,2,2023-01-24,193.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1600,1152000,Android,269.92876553183146
Samsung,Android 13,6.1,3900,Li-Ion,8,2023-02-01,168.0,128,True,True,True,True,True,True,True,True,False,True,706.5,1080,2340,2527200,Android,422.4930805556957
Oppo,Android 13,6.7,4800,Li-Po,8,2023-02-01,171.0,128,False,True,False,False,True,False,False,False,False,False,230.0,1080,2412,2604960,Android,394.44076267485747
Oppo,Android 13,6.43,5000,Li-Po,8,2023-02-02,180.0,128,False,True,False,False,True,False,False,False,False,False,340.0,1080,2400,2592000,Android,409.3010052776606
Xiaomi,Android 12,6.67,5000,Li-Po,8,2023-02-06,189.0,128,False,True,False,False,True,False,False,False,False,False,206.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 12,6.67,5000,Li-Po,8,2023-02-06,181.0,128,True,True,True,False,True,False,True,False,False,False,259.0,1080,2400,2592000,Android,394.57353282389164
OnePlus,Android 13,6.74,5000,Li-Po,16,2023-02-07,204.0,256,True,True,True,False,True,True,True,True,False,False,390.0,1240,2772,3437280,Android,450.549867988889
OnePlus,Android 13,6.74,5000,Li-Po,8,2023-02-07,204.0,128,True,True,True,False,True,True,True,True,False,False,479.988,1240,2772,3437280,Android,450.549867988889
Honor,Android 12,6.7,4500,Li-Po,8,2023-02-08,179.0,128,False,True,False,False,True,False,False,False,False,False,189.0,1080,2388,2579040,Android,391.1741838969842
Realme,Android 13,6.74,4600,Li-Po,16,2023-02-09,199.0,256,True,True,True,False,False,True,False,False,False,False,440.0,1240,2772,3437280,Android,450.549867988889
Realme,Android 13,6.74,5000,Li-Po,8,2023-02-09,199.0,256,True,True,True,False,False,True,False,False,False,False,340.0,1240,2772,3437280,Android,450.549867988889
Realme,Android 12,6.5,5000,Li-Po,8,2023-02-09,186.0,128,False,True,False,False,True,False,False,False,False,False,150.0,720,1600,1152000,Android,269.92876553183146
Honor,Android 12,6.67,5100,Li-Po,8,2023-02-15,175.0,128,False,True,False,False,True,False,False,False,False,False,309.0,1080,2400,2592000,Android,394.57353282389164
Vivo,Android 13,6.38,4500,Li-Po,8,2023-02-16,181.0,128,True,True,True,False,True,False,False,False,False,False,250.0,1080,2400,2592000,Android,412.5086934067958
Vivo,Android 13,6.78,5000,Li-Po,8,2023-02-16,193.0,128,True,True,True,False,True,False,False,False,False,False,380.0,1080,2400,2592000,Android,388.1718973355984
Vivo,Android 13,6.58,5000,Li-Po,8,2023-02-17,184.0,128,False,True,False,False,True,False,False,False,False,False,335.988,1080,2408,2600640,Android,401.07946472241093
Xiaomi,Android 12,6.71,5000,Li-Po,6,2023-02-21,192.0,64,False,True,False,False,True,False,False,False,False,False,94.2,720,1650,1188000,Android,268.2935890672578
Xiaomi,Android 12,6.55,4500,Li-Po,8,2023-02-26,171.0,128,True,True,True,False,True,True,True,False,False,True,394.49,1080,2400,2592000,Android,401.8023609061614
Realme,Android 13,6.74,4600,Li-Po,8,2023-02-28,199.0,128,True,True,True,False,False,True,False,False,False,False,630.0,1240,2772,3437280,Android,450.549867988889
Samsung,Android 13,6.6,5000,Li-Po,6,2023-02-28,201.0,64,False,True,False,False,True,False,False,False,False,False,130.27,1080,2408,2600640,Android,399.8640724050703
Vivo,Android 13,6.62,4600,Li-Po,8,2023-03-01,185.0,128,True,True,True,False,True,True,False,False,False,False,287.988,1080,2400,2592000,Android,397.5536954585132
Vivo,Android 13,6.78,4600,Li-Po,8,2023-03-01,180.0,128,True,True,True,False,True,True,False,False,False,False,219.852,1080,2400,2592000,Android,388.1718973355984
Vivo,Android 13,6.78,4600,Li-Po,8,2023-03-01,182.0,128,True,True,True,False,True,True,False,False,False,False,270.0,1080,2400,2592000,Android,388.1718973355984
Xiaomi,Android 11,6.67,5000,Li-Po,8,2023-03-03,201.0,128,True,True,True,False,True,True,False,False,False,False,207.6,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 13,6.43,5000,Li-Po,8,2023-03-06,176.0,64,False,True,False,False,True,False,False,False,False,False,186.54,1080,2400,2592000,Android,409.3010052776606
OnePlus,Android 13,6.74,5000,Li-Po,16,2023-03-07,191.0,256,True,True,True,False,False,True,True,False,False,False,310.0,1240,2772,3437280,Android,450.549867988889
Realme,Android 13,6.72,5000,Li-Po,8,2023-03-07,189.0,64,False,True,False,False,False,True,False,False,False,False,207.99,1080,2400,2592000,Android,391.6377178475234
Samsung,Android 13,6.6,6000,Li-Po,6,2023-03-08,206.0,64,False,True,False,False,True,False,False,False,False,False,179.88,1080,2408,2600640,Android,399.8640724050703
Vivo,Android 13,6.51,5000,Li-Po,8,2023-03-13,186.0,128,False,True,False,False,True,False,False,False,False,False,380.0,720,1600,1152000,Android,269.5141284111989
Realme,Android 12,6.5,5000,Li-Po,4,2023-03-14,187.0,64,False,True,False,False,True,False,False,False,False,False,131.988,720,1600,1152000,Android,269.92876553183146
Samsung,Android 13,6.6,5000,Li-Po,8,2023-03-14,199.0,128,True,True,True,False,True,True,False,False,True,False,280.99,1080,2340,2527200,Android,390.48602899844605
Samsung,Android 13,6.4,5000,Li-Po,8,2023-03-15,202.0,128,True,True,True,False,True,True,False,False,True,False,359.0,1080,2340,2527200,Android,402.68871740464743
Vivo,Android 13,6.38,4500,Li-Po,8,2023-03-17,173.0,128,True,True,True,False,True,False,False,False,False,False,180.0,1080,2400,2592000,Android,412.5086934067958
Vivo,Android 13,6.64,6000,Li-Po,8,2023-03-20,205.0,128,False,True,False,False,True,False,False,False,False,False,440.0,1080,2388,2579040,Android,394.70889037798105
Honor,Android 12,6.5,5000,Li-Po,4,2023-03-20,194.0,128,False,True,False,False,True,False,False,False,False,False,210.79,720,1600,1152000,Android,269.92876553183146
Vivo,Android 13,6.64,5000,Li-Po,8,2023-03-20,201.0,128,True,True,True,False,True,False,False,False,False,False,130.0,1080,2388,2579040,Android,394.70889037798105
Realme,Android 12,6.6,5000,Li-Po,8,2023-03-21,187.0,128,False,True,False,False,True,False,False,False,False,False,200.0,1080,2408,2600640,Android,399.8640724050703
